,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Province,Current Station Operator,Latitude,Longitude,Elevation,Climate Identifier,WMO Identifier
58,2016-02-28,2016,2,28,,11.1,,7.1,,9.1,,8.9,,0.0,,8.0,,0.0,,8.0,,0.0,,14.0,,59,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
59,2016-02-29,2016,2,29,,10.9,,5.2,,8.1,,9.9,,0.0,,2.2,,0.0,,2.2,,0.0,,18.0,,52,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
60,2016-03-01,2016,3,1,,10.9,,6.1,,8.5,,9.5,,0.0,,12.2,,0.0,,12.2,,0.0,,15.0,,54,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
61,2016-03-02,2016,3,2,,11.4,,6.7,,9.1,,8.9,,0.0,,6.6,,0.0,,6.6,,0.0,,6.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
62,2016-03-03,2016,3,3,,13.4,,7.2,,10.3,,7.7,,0.0,,5.4,,0.0,,5.4,,0.0,,18.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
63,2016-03-04,2016,3,4,,11.7,,8.3,,10.0,,8.0,,0.0,,10.4,,0.0,,10.4,,0.0,,11.0,,59,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
64,2016-03-05,2016,3,5,,16.5,,7.6,,12.1,,5.9,,0.0,,3.6,,0.0,,3.6,,0.0,,10.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
65,2016-03-06,2016,3,6,,12.2,,7.8,,10.0,,8.0,,0.0,,7.0,,0.0,,7.0,,0.0,,8.0,,48,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
66,2016-03-07,2016,3,7,,9.0,,6.3,,7.7,,10.3,,0.0,,8.6,,0.0,,8.6,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
67,2016-03-08,2016,3,8,,9.7,,4.5,,7.1,,10.9,,0.0,,1.2,,0.0,,1.2,,0.0,,12.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
68,2016-03-09,2016,3,9,,11.0,,6.0,,8.5,,9.5,,0.0,,23.2,,0.0,,23.2,,0.0,,8.0,,57,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
69,2016-03-10,2016,3,10,,10.9,,7.1,,9.0,,9.0,,0.0,,11.4,,0.0,,11.4,,0.0,,17.0,,65,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
70,2016-03-11,2016,3,11,,9.7,,4.2,,7.0,,11.0,,0.0,,5.2,,0.0,,5.2,,0.0,,13.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
71,2016-03-12,2016,3,12,,11.0,,4.7,,7.9,,10.1,,0.0,,4.8,,0.0,,4.8,,0.0,,14.0,,44,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
72,2016-03-13,2016,3,13,,8.3,,5.0,,6.7,,11.3,,0.0,,14.6,,0.0,,14.6,,0.0,,7.0,,69,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
73,2016-03-14,2016,3,14,,9.1,,5.4,,7.3,,10.7,,0.0,,3.4,,0.0,,3.4,,0.0,,17.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
74,2016-03-15,2016,3,15,,10.3,,1.4,,5.9,,12.1,,0.0,,0.6,,0.0,,0.6,,0.0,,16.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
75,2016-03-16,2016,3,16,,9.1,,1.1,,5.1,,12.9,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
76,2016-03-17,2016,3,17,,10.0,,-1.1,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
77,2016-03-18,2016,3,18,,11.5,,0.7,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
78,2016-03-19,2016,3,19,,13.4,,3.6,,8.5,,9.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
79,2016-03-20,2016,3,20,,12.4,,7.2,,9.8,,8.2,,0.0,,9.6,,0.0,,9.6,,0.0,,11.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
80,2016-03-21,2016,3,21,,13.2,,8.1,,10.7,,7.3,,0.0,,5.4,,0.0,,5.4,,0.0,,11.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
81,2016-03-22,2016,3,22,,14.6,,6.0,,10.3,,7.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,18.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
82,2016-03-23,2016,3,23,,9.6,,7.9,,8.8,,9.2,,0.0,,12.2,,0.0,,12.2,,0.0,,11.0,,50,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
83,2016-03-24,2016,3,24,,10.1,,6.5,,8.3,,9.7,,0.0,,0.4,,0.0,,0.4,,0.0,,21.0,,50,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
84,2016-03-25,2016,3,25,,10.5,,4.0,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
85,2016-03-26,2016,3,26,,11.6,,5.4,,8.5,,9.5,,0.0,,2.2,,0.0,,2.2,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
86,2016-03-27,2016,3,27,,11.1,,6.2,,8.7,,9.3,,0.0,,13.6,,0.0,,13.6,,0.0,,29.0,,56,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
87,2016-03-28,2016,3,28,,11.6,,3.4,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
88,2016-03-29,2016,3,29,,12.7,,1.9,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
89,2016-03-30,2016,3,30,,15.0,,3.4,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
90,2016-03-31,2016,3,31,,17.1,,4.9,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
91,2016-04-01,2016,4,1,,17.7,,6.8,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
92,2016-04-02,2016,4,2,,15.6,,7.7,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
93,2016-04-03,2016,4,3,,14.8,,7.5,,11.2,,6.8,,0.0,,1.2,,0.0,,1.2,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
94,2016-04-04,2016,4,4,,14.5,,8.7,,11.6,,6.4,,0.0,,6.2,,0.0,,6.2,,0.0,,14.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
95,2016-04-05,2016,4,5,,11.6,,6.9,,9.3,,8.7,,0.0,,1.6,,0.0,,1.6,,0.0,,16.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
96,2016-04-06,2016,4,6,,16.5,,9.6,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
97,2016-04-07,2016,4,7,,15.0,,5.6,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
98,2016-04-08,2016,4,8,,17.7,,6.3,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,65,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
99,2016-04-09,2016,4,9,,14.7,,8.9,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,52,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
100,2016-04-10,2016,4,10,,15.0,,6.8,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
101,2016-04-11,2016,4,11,,13.6,,8.9,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,16.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
102,2016-04-12,2016,4,12,,12.7,,7.0,,9.9,,8.1,,0.0,,4.6,,0.0,,4.6,,0.0,,20.0,,54,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
103,2016-04-13,2016,4,13,,13.4,,5.8,,9.6,,8.4,,0.0,,0.0,,0.0,,0.0,,0.0,,12.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
104,2016-04-14,2016,4,14,,12.2,,6.7,,9.5,,8.5,,0.0,,0.6,,0.0,,0.6,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
105,2016-04-15,2016,4,15,,14.4,,7.2,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,14.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
106,2016-04-16,2016,4,16,,13.7,,8.2,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
107,2016-04-17,2016,4,17,,16.0,,4.7,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
108,2016-04-18,2016,4,18,,24.4,,5.4,,14.9,,3.1,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
109,2016-04-19,2016,4,19,,18.0,,8.9,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,31.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
110,2016-04-20,2016,4,20,,20.3,,8.2,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,31.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
111,2016-04-21,2016,4,21,,19.1,,12.8,,16.0,,2.0,,0.0,,0.2,,0.0,,0.2,,0.0,,12.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
112,2016-04-22,2016,4,22,,14.7,,10.0,,12.4,,5.6,,0.0,,6.4,,0.0,,6.4,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
113,2016-04-23,2016,4,23,,16.9,,11.0,,14.0,,4.0,,0.0,,2.2,,0.0,,2.2,,0.0,,14.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
114,2016-04-24,2016,4,24,,13.8,,9.2,,11.5,,6.5,,0.0,,1.2,,0.0,,1.2,,0.0,,29.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
115,2016-04-25,2016,4,25,,13.7,,7.5,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
116,2016-04-26,2016,4,26,,14.9,,6.7,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
117,2016-04-27,2016,4,27,,16.0,,6.2,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
118,2016-04-28,2016,4,28,,17.5,,9.9,,13.7,,4.3,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
119,2016-04-29,2016,4,29,,16.3,,10.3,,13.3,,4.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,29.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
120,2016-04-30,2016,4,30,,16.2,,4.9,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
121,2016-05-01,2016,5,1,,19.7,,6.7,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
122,2016-05-02,2016,5,2,,24.5,,9.6,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
123,2016-05-03,2016,5,3,,20.6,,13.0,,16.8,,1.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,27.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
124,2016-05-04,2016,5,4,,15.6,,8.5,,12.1,,5.9,,0.0,,1.4,,0.0,,1.4,,0.0,,28.0,,56,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
125,2016-05-05,2016,5,5,,17.0,,8.7,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
126,2016-05-06,2016,5,6,,18.9,,9.6,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
127,2016-05-07,2016,5,7,,20.2,,11.2,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,67,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
128,2016-05-08,2016,5,8,,16.0,,10.1,,13.1,,4.9,,0.0,,0.0,T,0.0,,0.0,T,0.0,,28.0,,70,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
129,2016-05-09,2016,5,9,,18.5,,6.7,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
130,2016-05-10,2016,5,10,,20.1,,7.4,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
131,2016-05-11,2016,5,11,,21.5,,10.0,,15.8,,2.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
132,2016-05-12,2016,5,12,,20.2,,7.9,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
133,2016-05-13,2016,5,13,,22.3,,8.1,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
134,2016-05-14,2016,5,14,,21.6,,12.3,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,,48,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
135,2016-05-15,2016,5,15,,17.6,,12.7,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
136,2016-05-16,2016,5,16,,15.6,,11.9,,13.8,,4.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
137,2016-05-17,2016,5,17,,19.0,,10.3,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
138,2016-05-18,2016,5,18,,18.9,,12.1,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,56,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
139,2016-05-19,2016,5,19,,14.1,,10.1,,12.1,,5.9,,0.0,,5.6,,0.0,,5.6,,0.0,,29.0,,50,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
140,2016-05-20,2016,5,20,,17.2,,9.6,,13.4,,4.6,,0.0,,1.2,,0.0,,1.2,,0.0,,29.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
141,2016-05-21,2016,5,21,,19.1,,8.9,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,12.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
142,2016-05-22,2016,5,22,,19.2,,11.0,,15.1,,2.9,,0.0,,,M,0.0,,,M,0.0,,17.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
143,2016-05-23,2016,5,23,,17.8,,12.4,,15.1,,2.9,,0.0,,0.2,,0.0,,0.2,,0.0,,9.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
144,2016-05-24,2016,5,24,,17.6,,13.1,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
145,2016-05-25,2016,5,25,,19.3,,12.4,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
146,2016-05-26,2016,5,26,,15.4,,9.9,,12.7,,5.3,,0.0,,9.2,,0.0,,9.2,,0.0,,2.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
147,2016-05-27,2016,5,27,,16.4,,8.5,,12.5,,5.5,,0.0,,9.8,,0.0,,9.8,,0.0,,22.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
148,2016-05-28,2016,5,28,,14.6,,9.2,,11.9,,6.1,,0.0,,24.2,,0.0,,24.2,,0.0,,16.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
149,2016-05-29,2016,5,29,,17.2,,8.0,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
150,2016-05-30,2016,5,30,,18.4,,8.9,,13.7,,4.3,,0.0,,0.0,,0.0,,0.0,,0.0,,21.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
151,2016-05-31,2016,5,31,,20.4,,10.1,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
152,2016-06-01,2016,6,1,,21.4,,13.6,,17.5,,0.5,,0.0,,8.6,,0.0,,8.6,,0.0,,13.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
153,2016-06-02,2016,6,2,,19.8,,13.7,,16.8,,1.2,,0.0,,2.4,,0.0,,2.4,,0.0,,19.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
154,2016-06-03,2016,6,3,,22.4,,14.4,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
155,2016-06-04,2016,6,4,,22.2,,15.5,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,0.0,,30.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
156,2016-06-05,2016,6,5,,25.2,,15.5,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,0.0,,29.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
157,2016-06-06,2016,6,6,,24.5,,13.2,,18.9,,0.0,,0.9,,,M,0.0,,,M,0.0,,29.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
158,2016-06-07,2016,6,7,,22.5,,12.9,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
159,2016-06-08,2016,6,8,,18.3,,12.3,,15.3,,2.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,11.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
160,2016-06-09,2016,6,9,,18.7,,10.1,,14.4,,3.6,,0.0,,0.0,,0.0,,0.0,,0.0,,15.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
161,2016-06-10,2016,6,10,,18.2,,10.9,,14.6,,3.4,,0.0,,0.6,,0.0,,0.6,,0.0,,20.0,,43,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
162,2016-06-11,2016,6,11,,17.4,,10.4,,13.9,,4.1,,0.0,,8.0,,0.0,,8.0,,0.0,,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
163,2016-06-12,2016,6,12,,19.8,,11.8,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,21.0,,33,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
164,2016-06-13,2016,6,13,,18.3,,12.4,,15.4,,2.6,,0.0,,2.4,,0.0,,2.4,,0.0,,21.0,,46,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
165,2016-06-14,2016,6,14,,14.2,,9.3,,11.8,,6.2,,0.0,,5.8,,0.0,,5.8,,0.0,,15.0,,39,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
166,2016-06-15,2016,6,15,,15.5,,8.2,,11.9,,6.1,,0.0,,2.4,,0.0,,2.4,,0.0,,15.0,,30,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
167,2016-06-16,2016,6,16,,17.3,,8.0,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,0.0,T,19.0,,32,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
168,2016-06-17,2016,6,17,,20.3,,8.9,,14.6,,3.4,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,25.0,,41,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
169,2016-06-18,2016,6,18,,15.9,,12.3,,14.1,,3.9,,0.0,,13.6,,0.0,,13.6,,0.0,T,18.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
170,2016-06-19,2016,6,19,,18.0,,11.7,,14.9,,3.1,,0.0,,0.2,,0.0,,0.2,,0.0,T,,,<31,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
171,2016-06-20,2016,6,20,,20.8,,9.6,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,18.0,,35,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
172,2016-06-21,2016,6,21,,20.4,,13.1,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,T,13.0,,37,,VANCOUVER INTL A,BRITISH COLUMBIA,49.19,-123.18,4.30,1108395,71892,YVR
